Ensembl_Gene_ID	Pfam
ENSG00000197150	PF00005
ENSG00000006071	PF00005
ENSG00000124574	PF00005
ENSG00000125257	PF00005
ENSG00000069431	PF00005
ENSG00000168394	PF00005
ENSG00000206297	PF00005
ENSG00000226173	PF00005
ENSG00000227816	PF00005
ENSG00000230705	PF00005
ENSG00000224212	PF00005
ENSG00000232367	PF00005
ENSG00000085563	PF00005
ENSG00000091262	PF00005
ENSG00000114770	PF00005
ENSG00000023839	PF00005
ENSG00000108846	PF00005
ENSG00000004846	PF00005
ENSG00000121270	PF00005
ENSG00000204267	PF00005
ENSG00000206235	PF00005
ENSG00000206299	PF00005
ENSG00000228582	PF00005
ENSG00000237599	PF00005
ENSG00000232326	PF00005
ENSG00000225967	PF00005
ENSG00000223481	PF00005
ENSG00000150967	PF00005
ENSG00000140798	PF00005
ENSG00000001626	PF14396
ENSG00000005471	PF00005
ENSG00000131269	PF00005
ENSG00000115657	PF00005
ENSG00000135776	PF00005
ENSG00000101986	PF00005
ENSG00000173208	PF00005
ENSG00000117528	PF00005
ENSG00000119688	PF00005
ENSG00000101052	PF21178
ENSG00000198133	PF06541.6
ENSG00000164074	PF09752.4
ENSG00000173239	PF00561
ENSG00000204021	PF00561
ENSG00000204020	PF00561
ENSG00000204022	PF04083.11
ENSG00000136754	PF00018
ENSG00000138443	PF00018
ENSG00000108798	PF14604
ENSG00000158856	PF02209
ENSG00000163995	PF02209
ENSG00000173210	PF02209
ENSG00000099204	PF02209
ENSG00000111058	PF13193
ENSG00000081760	PF00501.23
ENSG00000131069	PF13193
ENSG00000154930	PF13193
ENSG00000169359	PF13000.2
ENSG00000076555	PF21385
ENSG00000132142	PF21385
ENSG00000130066	PF00583.19
ENSG00000185818	PF00583.19
ENSG00000243477	PF00583.19
ENSG00000261871	PF00583.19
ENSG00000102030	PF00583.19
ENSG00000149474	PF00583.19
ENSG00000156269	PF00583.19
ENSG00000090971	PF00583.19
ENSG00000114166	PF06466
ENSG00000129673	PF00583.19
ENSG00000122390	PF00583.19
ENSG00000173418	PF00583.19
ENSG00000144035	PF00583.19
ENSG00000108773	PF06466
ENSG00000259958	PF06466
ENSG00000110583	PF00583.19
ENSG00000139977	PF00583.19
ENSG00000184788	PF00583.19
ENSG00000167011	PF00583.29
ENSG00000141504	PF00583.19
ENSG00000100522	PF00583.19
ENSG00000121579	PF00583.19
ENSG00000137343	PF05301.6
ENSG00000206488	PF05301.6
ENSG00000234549	PF05301.6
ENSG00000235658	PF05301.6
ENSG00000231257	PF05301.6
ENSG00000223752	PF05301.6
ENSG00000229061	PF05301.6
ENSG00000156006	PF00797.12
ENSG00000171428	PF00797.12
ENSG00000213920	PF12689.2
ENSG00000136381	PF00694
ENSG00000122729	PF00694
ENSG00000100412	PF00694
ENSG00000153093	PF00441
ENSG00000087008	PF02770
ENSG00000168306	PF14749
ENSG00000161533	PF14749
ENSG00000115138	PF00976.13
ENSG00000106526	PF00022.14
ENSG00000169067	PF00022.14
ENSG00000113812	PF00022.14
ENSG00000148156	PF00022.14
ENSG00000117148	PF00022.14
ENSG00000115091	PF00022.14
ENSG00000075089	PF00022.14
ENSG00000138107	PF00022.14
ENSG00000184378	PF00022.14
ENSG00000136518	PF00022.14
ENSG00000143632	PF00022.14
ENSG00000075624	PF00022.14
ENSG00000107796	PF00022.14
ENSG00000101442	PF00022.14
ENSG00000222038	PF12796.2
ENSG00000131966	PF00022.14
ENSG00000138071	PF00022.14
ENSG00000133627	PF00022.14
ENSG00000159251	PF00022.14
ENSG00000169717	PF00022.14
ENSG00000077080	PF00022.14
ENSG00000115073	PF00022.14
ENSG00000123165	PF00022.14
ENSG00000196834	PF12796.2
ENSG00000196604	PF12796.2
ENSG00000184009	PF00022.14
ENSG00000265928	PF00022.14
ENSG00000182584	PF00022.14
ENSG00000181786	PF00022.14
ENSG00000263000	PF00022.14
ENSG00000163017	PF00022.14
ENSG00000187003	PF16840
ENSG00000153395	PF13833
ENSG00000116906	PF01553.16
ENSG00000160216	PF01553.16
ENSG00000138678	PF01553.16
ENSG00000169692	PF01553.16
ENSG00000102125	PF01553.16
ENSG00000204310	PF01553.16
ENSG00000206324	PF01553.16
ENSG00000227642	PF01553.16
ENSG00000228892	PF01553.16
ENSG00000236873	PF01553.16
ENSG00000226467	PF01553.16
ENSG00000235758	PF01553.16
ENSG00000119927	PF01553.16
ENSG00000158669	PF01553.16
ENSG00000123684	PF01553.16
ENSG00000087253	PF13202
ENSG00000172954	PF01553.16
ENSG00000026652	PF01553.16
ENSG00000167904	PF01553.16
ENSG00000176454	PF01553.16
ENSG00000155189	PF01553.16
ENSG00000121281	PF00211
ENSG00000155897	PF00211
ENSG00000138031	PF00211
ENSG00000078295	PF00211
ENSG00000164742	PF00211
ENSG00000129467	PF00211
ENSG00000174233	PF00211
ENSG00000173175	PF00211
ENSG00000171148	PF10198.4
ENSG00000168619	PF01421
ENSG00000135074	PF01421
ENSG00000114948	PF07974
ENSG00000008277	PF07974
ENSG00000069206	PF01421
ENSG00000042980	PF01421
ENSG00000143537	PF01421
ENSG00000134007	PF01421
ENSG00000197140	PF01421
ENSG00000168594	PF01421
ENSG00000168615	PF01421
ENSG00000134249	PF01421
ENSG00000073670	PF07974
ENSG00000148848	PF01421
ENSG00000149451	PF01421
ENSG00000151651	PF01421
ENSG00000139985	PF01421
ENSG00000104755	PF01421
ENSG00000103591	PF10199.4
ENSG00000095139	PF01217
ENSG00000185009	PF01217
ENSG00000140022	PF12016.3
ENSG00000129354	PF01217
ENSG00000072958	PF01217
ENSG00000221838	PF01217
ENSG00000243244	PF00928.16
ENSG00000053770	PF00928.16
ENSG00000070718	PF01217
ENSG00000161203	PF01217
ENSG00000140043	PF00107
ENSG00000106853	PF00107
ENSG00000182035	PF15202.1
ENSG00000155275	PF07757.8
ENSG00000159322	PF04587.10
ENSG00000116863	PF03747.9
ENSG00000153531	PF03747.9
ENSG00000144843	PF03747.9
ENSG00000144218	PF18876
ENSG00000072364	PF18876
ENSG00000155966	PF18876
ENSG00000172493	PF18876
ENSG00000120160	PF15339.1
ENSG00000135537	PF03969.11
ENSG00000101440	PF05039.7
ENSG00000159723	PF05039.7
ENSG00000090905	PF10427.13
ENSG00000078687	PF12938
ENSG00000100354	PF10427.13
ENSG00000177674	PF06396.6
ENSG00000100591	PF09229
ENSG00000106771	PF01594.11
ENSG00000127423	PF15334.1
ENSG00000138363	PF02142
ENSG00000186063	PF14186
ENSG00000137463	PF14962.1
ENSG00000006625	PF13772.1
ENSG00000017373	PF03915.17
ENSG00000262199	PF03915.17
ENSG00000120549	PF03915.17
ENSG00000196581	PF15298.1
ENSG00000139200	PF15298.1
ENSG00000186471	PF14469.1
ENSG00000241978	PF15304.1
ENSG00000099812	PF15304.1
ENSG00000011243	PF04988.7
ENSG00000162664	PF04988.7
ENSG00000105127	PF04988.7
ENSG00000147081	PF05716.8
ENSG00000153820	PF05716.8
ENSG00000111254	PF05716.8
ENSG00000162641	PF12443.3
ENSG00000106948	PF12443.3
ENSG00000178718	PF01918.16
ENSG00000164967	PF01918.16
ENSG00000128918	PF00171.17
ENSG00000132746	PF00171.17
ENSG00000161618	PF00171.17
ENSG00000111275	PF00171.17
ENSG00000159423	PF00171.17
ENSG00000184254	PF00171.17
ENSG00000119711	PF00171.17
ENSG00000164904	PF00171.17
ENSG00000144908	PF02911
ENSG00000136010	PF02911
ENSG00000137124	PF00171.17
ENSG00000072210	PF00171.17
ENSG00000112294	PF00171.17
ENSG00000108602	PF00171.17
ENSG00000143149	PF00171.17
ENSG00000118514	PF00171.17
ENSG00000165092	PF00171.17
ENSG00000143891	PF01263.15
ENSG00000253710	PF00534.15
ENSG00000172339	PF08660.6
ENSG00000214160	PF05208.8
ENSG00000159063	PF03155.10
ENSG00000088035	PF03155.10
ENSG00000196711	PF15129.1
ENSG00000189292	PF15129.1
ENSG00000116127	PF15309.1
ENSG00000154493	PF15309.1
ENSG00000166004	PF15309.1
ENSG00000196961	PF02883
ENSG00000183020	PF02883
ENSG00000073331	PF02816.13
ENSG00000103319	PF02816.13
ENSG00000136383	PF07679
ENSG00000119121	PF16519
ENSG00000198796	PF07679
ENSG00000092439	PF16519
ENSG00000138380	PF15299.1
ENSG00000134986	PF11092.3
ENSG00000178522	PF05111.7
ENSG00000099721	PF02948.10
ENSG00000125363	PF02948.10
ENSG00000187689	PF15757.9
ENSG00000104899	PF00019
ENSG00000165591	PF01425.16
ENSG00000130348	PF01425.16
ENSG00000117480	PF01425.16
ENSG00000101935	PF01871.12
ENSG00000144233	PF01871.12
ENSG00000188672	PF00909.16
ENSG00000187010	PF00909.16
ENSG00000132677	PF00909.16
ENSG00000112077	PF00909.16
ENSG00000140519	PF00909.16
ENSG00000166126	PF14828.1
ENSG00000066084	PF06464
ENSG00000164398	PF00501.23
ENSG00000173124	PF00501.23
ENSG00000151240	PF06464
ENSG00000151726	PF00501.23
ENSG00000176715	PF13193
ENSG00000113396	PF13193
ENSG00000167114	PF13193
ENSG00000140284	PF13193
ENSG00000066813	PF13193
ENSG00000183549	PF13193
ENSG00000166743	PF13193
ENSG00000123983	PF00501.23
ENSG00000143554	PF13193
ENSG00000157426	PF00550
ENSG00000215009	PF13193
ENSG00000183747	PF13193
ENSG00000160305	PF06464
ENSG00000068366	PF00501.23
ENSG00000130377	PF00501.23
ENSG00000083807	PF13193
ENSG00000197142	PF00501.23
ENSG00000167107	PF13193
ENSG00000103740	PF00501.23
ENSG00000130304	PF13193
ENSG00000005187	PF13193
ENSG00000111725	PF04739.10
ENSG00000131791	PF04739.10
ENSG00000266198	PF04739.10
ENSG00000164162	PF03256.11
ENSG00000005810	PF08005
ENSG00000074755	PF00569
ENSG00000044090	PF00888.17
ENSG00000112659	PF01485
ENSG00000126107	PF00632
ENSG00000128731	PF06701
ENSG00000110200	PF15243.1
ENSG00000166295	PF17256.6
ENSG00000176386	PF10471.4
ENSG00000169083	PF00105
ENSG00000125675	PF10613
ENSG00000152578	PF10613
ENSG00000113389	PF01094.23
ENSG00000159899	PF00211
ENSG00000198822	PF00003
ENSG00000136928	PF00003
ENSG00000196277	PF00003
ENSG00000105464	PF10613
ENSG00000036828	PF00003
ENSG00000173612	PF00003
ENSG00000132518	PF07701
ENSG00000164082	PF00003
ENSG00000183454	PF10613
ENSG00000179603	PF00003
ENSG00000113262	PF00003
ENSG00000169962	PF00003
ENSG00000179002	PF00003
ENSG00000120251	PF10613
ENSG00000149403	PF10613
ENSG00000204681	PF00003
ENSG00000206466	PF00003
ENSG00000206511	PF00003
ENSG00000232632	PF00003
ENSG00000237112	PF00003
ENSG00000237051	PF00003
ENSG00000232569	PF00003
ENSG00000176884	PF10613
ENSG00000164418	PF10613
ENSG00000150086	PF10613
ENSG00000105737	PF10613
ENSG00000173662	PF00003
ENSG00000152208	PF10613
ENSG00000161509	PF10613
ENSG00000169418	PF00211
ENSG00000163873	PF10613
ENSG00000182771	PF10613
ENSG00000171189	PF10613
ENSG00000124493	PF00003
ENSG00000152822	PF10606
ENSG00000101890	PF07701
ENSG00000155511	PF10613
ENSG00000168959	PF10606
ENSG00000198785	PF10613
ENSG00000011426	PF08174
ENSG00000154122	PF07260.6
ENSG00000171714	PF04547.7
ENSG00000160746	PF04547.7
ENSG00000185101	PF04547.7
ENSG00000131620	PF04547.7
ENSG00000146205	PF04547.7
ENSG00000134343	PF04547.7
ENSG00000074855	PF04547.7
ENSG00000177119	PF04547.7
ENSG00000047617	PF04547.7
ENSG00000151572	PF04547.7
ENSG00000120937	PF00212.13
ENSG00000163273	PF00212.13
ENSG00000175206	PF00212.13
ENSG00000169604	PF05587
ENSG00000163297	PF05587
ENSG00000177721	PF15721.9
ENSG00000125843	PF15001.1
ENSG00000138660	PF15745.9
ENSG00000132842	PF01602.15
ENSG00000103723	PF01602.15
ENSG00000065000	PF01602.15
ENSG00000129055	PF05839.6
ENSG00000115266	PF11414.3
ENSG00000134982	PF11414.3
ENSG00000164062	PF00326
ENSG00000171388	PF15360.1
ENSG00000188266	PF01636.18
ENSG00000111271	PF02771
ENSG00000240303	PF02771
ENSG00000138613	PF06105.7
ENSG00000117362	PF06105.7
ENSG00000266334	PF06105.7
ENSG00000234906	PF05355.6
ENSG00000110245	PF05778.7
ENSG00000158874	PF04711.8
ENSG00000084674	PF09172
ENSG00000100298	PF00383.17
ENSG00000130208	PF04691.7
ENSG00000224916	PF15119.1
ENSG00000128313	PF05461.6
ENSG00000100342	PF05461.6
ENSG00000178878	PF05461.6
ENSG00000221963	PF05461.6
ENSG00000128335	PF05461.6
ENSG00000128284	PF05461.6
ENSG00000100336	PF05461.6
ENSG00000175336	PF15148.1
ENSG00000155008	PF09769.4
ENSG00000184831	PF09769.4
ENSG00000142192	PF12925
ENSG00000105290	PF12925
ENSG00000084234	PF12925
ENSG00000138293	PF12489.3
ENSG00000266412	PF12489.3
ENSG00000152219	PF14949.1
ENSG00000123908	PF16487
ENSG00000134698	PF16487
ENSG00000092847	PF16487
ENSG00000126070	PF16487
ENSG00000185829	PF00025
ENSG00000228696	PF00025
ENSG00000163001	PF11527.3
ENSG00000102931	PF11527.3
ENSG00000177917	PF15062.1
ENSG00000139971	PF15767.9
ENSG00000187051	PF15684.9
ENSG00000241553	PF05856.7
ENSG00000087087	PF12066
ENSG00000129744	PF01129.13
ENSG00000156219	PF01129.13
ENSG00000111339	PF01129.13
ENSG00000167311	PF01129.13
ENSG00000173409	PF04161.8
ENSG00000111319	PF00858.19
ENSG00000072182	PF00858.19
ENSG00000168447	PF00858.19
ENSG00000256394	PF00858.19
ENSG00000110881	PF00858.19
ENSG00000166828	PF00858.19
ENSG00000108684	PF00858.19
ENSG00000213199	PF00858.19
ENSG00000162572	PF00858.19
ENSG00000164403	PF08688.5
ENSG00000146950	PF00595
ENSG00000138771	PF00595
ENSG00000158352	PF00595
ENSG00000105011	PF04729.8
ENSG00000111875	PF04729.8
ENSG00000135974	PF15323.1
ENSG00000166311	PF00149
ENSG00000172594	PF00149
ENSG00000130768	PF00149
ENSG00000096088	PF00026.18
ENSG00000117984	PF00026.18
ENSG00000182240	PF00026.18
ENSG00000131400	PF00026.18
ENSG00000186318	PF00026.18
ENSG00000229859	PF00026.18
ENSG00000196188	PF00026.18
ENSG00000264606	PF00026.18
ENSG00000229183	PF00026.18
ENSG00000143839	PF00026.18
ENSG00000256713	PF00026.18
ENSG00000186439	PF05279.6
ENSG00000198363	PF05118
ENSG00000173769	PF14669.1
ENSG00000175352	PF09668.5
ENSG00000053702	PF09668.5
ENSG00000170967	PF00240
ENSG00000197312	PF00240
ENSG00000105583	PF03669.8
ENSG00000176532	PF15321.1
ENSG00000167183	PF15321.1
ENSG00000107669	PF04377.10
ENSG00000171681	PF16794
ENSG00000166669	PF16794
ENSG00000123395	PF07855.7
ENSG00000023287	PF10377.4
ENSG00000175224	PF10033.4
ENSG00000126775	PF10186.4
ENSG00000198382	PF00168
ENSG00000198925	PF04109.11
ENSG00000114573	PF02874
ENSG00000117410	PF00137.16
ENSG00000185883	PF00137.16
ENSG00000135390	PF00137.16
ENSG00000154518	PF00137.16
ENSG00000159199	PF00137.16
ENSG00000100554	PF01813.12
ENSG00000169020	PF05680.7
ENSG00000124172	PF04627.8
ENSG00000180389	PF04627.8
ENSG00000128524	PF01990.12
ENSG00000154723	PF05511.6
ENSG00000167283	PF04718.10
ENSG00000249222	PF04718.10
ENSG00000123472	PF06644.6
ENSG00000171953	PF07542.6
ENSG00000089327	PF02038.11
ENSG00000221946	PF02038.11
ENSG00000137726	PF02038.11
ENSG00000221857	PF02038.11
ENSG00000150201	PF02038.11
ENSG00000137731	PF02038.11
ENSG00000089356	PF02038.11
ENSG00000142544	PF01171.15
ENSG00000058668	PF00690
ENSG00000157087	PF00690
ENSG00000067842	PF00690
ENSG00000263148	PF00690
ENSG00000070961	PF00690
ENSG00000173915	PF14960.1
ENSG00000171130	PF05493.8
ENSG00000113732	PF05493.8
ENSG00000185716	PF18800.5
ENSG00000119147	PF15187.1
ENSG00000173465	PF06677.7
ENSG00000158321	PF15336.1
ENSG00000112787	PF15336.1
ENSG00000156860	PF15336.1
ENSG00000174839	PF08616.5
ENSG00000105778	PF09794.4
ENSG00000224470	PF08517.7
ENSG00000124788	PF12547.3
ENSG00000105856	PF00505
ENSG00000163879	PF10211.4
ENSG00000162779	PF10211.4
ENSG00000185736	PF00035
ENSG00000065457	PF02137.13
ENSG00000164113	PF00035
ENSG00000197381	PF00035
ENSG00000160710	PF02295
ENSG00000140955	PF00035
ENSG00000093072	PF00962
ENSG00000077235	PF04182.7
ENSG00000189043	PF06522.6
ENSG00000185633	PF06522.6
ENSG00000166920	PF06522.6
ENSG00000162630	PF01762.16
ENSG00000172123	PF21026
ENSG00000236320	PF21026
ENSG00000166750	PF09848
ENSG00000205045	PF21026
ENSG00000154760	PF09848
ENSG00000172716	PF09848
ENSG00000164929	PF06989.7
ENSG00000156735	PF02179.11
ENSG00000166170	PF02179.11
ENSG00000151929	PF00397
ENSG00000107262	PF00240
ENSG00000133115	PF01145.20
ENSG00000165283	PF01145.20
ENSG00000148175	PF01145.20
ENSG00000067221	PF02036
ENSG00000167085	PF01145.20
ENSG00000116218	PF01145.20
ENSG00000147475	PF01145.20
ENSG00000107566	PF01145.20
ENSG00000132589	PF01145.20
ENSG00000215021	PF01145.20
ENSG00000137312	PF01145.20
ENSG00000206379	PF01145.20
ENSG00000206480	PF01145.20
ENSG00000232280	PF01145.20
ENSG00000230143	PF01145.20
ENSG00000185825	PF05529.7
ENSG00000075790	PF05529.7
ENSG00000162399	PF15462.1
ENSG00000129152	PF00010
ENSG00000122180	PF00010
ENSG00000111046	PF00010
ENSG00000111049	PF00010
ENSG00000130723	PF07001.6
ENSG00000204469	PF07001.6
ENSG00000206427	PF07001.6
ENSG00000226618	PF07001.6
ENSG00000231370	PF07001.6
ENSG00000231825	PF07001.6
ENSG00000225164	PF07001.6
ENSG00000225748	PF07001.6
ENSG00000117523	PF07001.6
ENSG00000139644	PF01027.15
ENSG00000135926	PF01027.15
ENSG00000135472	PF01027.15
ENSG00000165678	PF01027.15
ENSG00000155957	PF01027.15
ENSG00000178719	PF01027.15
ENSG00000261721	PF01027.15
ENSG00000214413	PF14777.1
ENSG00000163093	PF07289.6
ENSG00000125124	PF14781.1
ENSG00000166619	PF06726.7
ENSG00000116752	PF05700.6
ENSG00000107949	PF13862.1
ENSG00000004799	PF02518
ENSG00000152256	PF02518
ENSG00000067992	PF02518
ENSG00000103507	PF02518
ENSG00000005882	PF02518
ENSG00000137875	PF00452.14
ENSG00000171791	PF02180.12
ENSG00000143384	PF00452.14
ENSG00000099968	PF00452.14
ENSG00000129473	PF02180.12
ENSG00000258643	PF02180.12
ENSG00000176720	PF00452.14
ENSG00000087088	PF00452.14
ENSG00000140379	PF00452.14
ENSG00000171552	PF02180.12
ENSG00000030110	PF00452.14
ENSG00000002330	PF10514.4
ENSG00000116128	PF11502.3
ENSG00000266095	PF11502.3
ENSG00000186174	PF11502.3
ENSG00000157992	PF12304.3
ENSG00000121900	PF12304.3
ENSG00000149609	PF15318.1
ENSG00000110987	PF04714.8
ENSG00000099385	PF04714.8
ENSG00000106635	PF04714.8
ENSG00000263151	PF04714.8
ENSG00000153774	PF07572.7
ENSG00000183337	PF16553
ENSG00000124357	PF01869.15
ENSG00000197299	PF09382
ENSG00000255423	PF06407.6
ENSG00000143669	PF14844
ENSG00000160796	PF14844
ENSG00000172915	PF06469
ENSG00000128815	PF02138.13
ENSG00000035681	PF02893
ENSG00000167716	PF02138.22
ENSG00000144426	PF14844
ENSG00000163625	PF14844
ENSG00000198589	PF06469
ENSG00000039987	PF01062.16
ENSG00000127325	PF01062.16
ENSG00000167995	PF01062.16
ENSG00000142959	PF01062.16
ENSG00000204071	PF04538.7
ENSG00000196507	PF04538.7
ENSG00000133142	PF04538.7
ENSG00000180964	PF04538.7
ENSG00000133169	PF04538.7
ENSG00000172465	PF04538.7
ENSG00000184515	PF04538.7
ENSG00000204065	PF04538.7
ENSG00000166681	PF04538.7
ENSG00000133134	PF04538.7
ENSG00000102409	PF04538.7
ENSG00000185222	PF04538.7
ENSG00000182916	PF04538.7
ENSG00000184905	PF04538.7
ENSG00000177465	PF08840
ENSG00000136881	PF08840
ENSG00000205669	PF08840
ENSG00000184227	PF08840
ENSG00000119673	PF08840
ENSG00000153094	PF08945
ENSG00000186666	PF06859.7
ENSG00000146834	PF06859.7
ENSG00000216937	PF15368.1
ENSG00000115760	PF00653
ENSG00000156113	PF21014
ENSG00000162687	PF03493.13
ENSG00000215262	PF21014
ENSG00000107147	PF03493.13
ENSG00000068878	PF11919.3
ENSG00000189114	PF15753.9
ENSG00000104081	PF15185.1
ENSG00000138756	PF00069
ENSG00000164603	PF11968.3
ENSG00000163141	PF13716
ENSG00000140299	PF13716
ENSG00000106772	PF13716
ENSG00000167654	PF13716
ENSG00000176171	PF06553.7
ENSG00000104765	PF06553.7
ENSG00000169627	PF01722.13
ENSG00000183336	PF01722.13
ENSG00000163170	PF01722.13
ENSG00000178096	PF01722.13
ENSG00000265570	PF01722.13
ENSG00000134443	PF02044.12
ENSG00000197696	PF02044.12
ENSG00000136122	PF15280.1
ENSG00000196544	PF10157.4
ENSG00000166275	PF16088.9
ENSG00000254901	PF10167.4
ENSG00000134690	PF10444.4
ENSG00000149798	PF00786
ENSG00000163171	PF00786
ENSG00000179604	PF00786
ENSG00000167617	PF00786
ENSG00000261931	PF00786
ENSG00000263030	PF00786
ENSG00000128283	PF00786
ENSG00000176928	PF02485.16
ENSG00000124091	PF02485.16
ENSG00000103489	PF02485.16
ENSG00000140297	PF02485.16
ENSG00000187210	PF02485.16
ENSG00000111846	PF02485.16
ENSG00000015532	PF02485.16
ENSG00000089234	PF02148
ENSG00000139618	PF21318
ENSG00000102699	PF00092
ENSG00000174405	PF01068
ENSG00000073050	PF01834
ENSG00000035928	PF08519
ENSG00000012048	PF12820
ENSG00000163781	PF21298
ENSG00000157212	PF16770
ENSG00000143799	PF05406
ENSG00000135945	PF16727
ENSG00000104320	PF16508
ENSG00000107447	PF14716
ENSG00000138376	PF14835
ENSG00000114346	PF21243
ENSG00000060069	PF09309
ENSG00000137337	PF16770
ENSG00000206481	PF16770
ENSG00000224587	PF16770
ENSG00000225589	PF16770
ENSG00000234012	PF16770
ENSG00000231135	PF16770
ENSG00000228575	PF16770
ENSG00000237095	PF16770
ENSG00000100029	PF06732.6
ENSG00000166848	PF08914
ENSG00000141867	PF17035
ENSG00000137948	PF17035
ENSG00000158019	PF06113.7
ENSG00000164713	PF10164.4
ENSG00000184992	PF14965.1
ENSG00000110108	PF14965.1
ENSG00000198797	PF01823
ENSG00000078725	PF01823
ENSG00000162670	PF01823
ENSG00000146350	PF14961.1
ENSG00000116209	PF12280.3
ENSG00000105696	PF12280.3
ENSG00000029559	PF05432.6
ENSG00000133639	PF07742.7
ENSG00000154640	PF07742.7
ENSG00000183864	PF07742.7
ENSG00000159388	PF07742.7
ENSG00000141232	PF07742.7
ENSG00000137707	PF07742.7
ENSG00000137656	PF09736.4
ENSG00000151304	PF09073.5
ENSG00000112578	PF05291.6
ENSG00000174206	PF09404.5
ENSG00000131943	PF20721.1
ENSG00000183888	PF15547.1
ENSG00000178074	PF10561.4
ENSG00000147894	PF15019.1
ENSG00000116922	PF15011.1
ENSG00000120159	PF15335.1
ENSG00000145309	PF15367.1
ENSG00000157388	PF08763
ENSG00000151067	PF08763
ENSG00000102001	PF08763
ENSG00000105298	PF09732
ENSG00000253846	PF08266
ENSG00000253305	PF08266
ENSG00000253767	PF08266
ENSG00000112852	PF08266
ENSG00000113205	PF08266
ENSG00000253910	PF08266
ENSG00000081818	PF08266
ENSG00000081853	PF08266
ENSG00000253537	PF08266
ENSG00000261934	PF08266
ENSG00000262576	PF08266
ENSG00000254122	PF08266
ENSG00000254245	PF08266
ENSG00000253485	PF08266
ENSG00000120324	PF08266
ENSG00000113212	PF08266
ENSG00000196963	PF08266
ENSG00000253159	PF08266
ENSG00000187372	PF08266
ENSG00000243232	PF08266
ENSG00000113211	PF08266
ENSG00000120327	PF08266
ENSG00000113209	PF08266
ENSG00000120322	PF08266
ENSG00000262209	PF08266
ENSG00000253731	PF08266
ENSG00000120328	PF08266
ENSG00000248383	PF08266
ENSG00000113248	PF08266
ENSG00000171815	PF08266
ENSG00000253873	PF08266
ENSG00000253953	PF08266
ENSG00000197479	PF08266
ENSG00000204956	PF08266
ENSG00000138650	PF08266
ENSG00000254221	PF08266
ENSG00000240764	PF08266
ENSG00000240184	PF08266
ENSG00000204963	PF08266
ENSG00000204962	PF08266
ENSG00000204961	PF08266
ENSG00000204967	PF08266
ENSG00000081842	PF08266
ENSG00000255408	PF08266
ENSG00000249158	PF08266
ENSG00000251664	PF08266
ENSG00000250120	PF08266
ENSG00000239389	PF08266
ENSG00000204970	PF08266
ENSG00000204969	PF08266
ENSG00000204965	PF08266
ENSG00000242419	PF08266
ENSG00000062038	PF00028
ENSG00000175065	PF00028
ENSG00000113100	PF00028
ENSG00000134762	PF08758
ENSG00000179776	PF00028
ENSG00000081138	PF00028
ENSG00000140937	PF00028
ENSG00000134755	PF08758
ENSG00000139880	PF00028
ENSG00000039068	PF08758
ENSG00000179242	PF08758
ENSG00000071991	PF00028
ENSG00000150394	PF00028
ENSG00000040731	PF00028
ENSG00000134760	PF00028
ENSG00000101542	PF00028
ENSG00000129910	PF00028
ENSG00000170558	PF08758
ENSG00000149654	PF00028
ENSG00000145526	PF00028
ENSG00000113361	PF00028
ENSG00000154162	PF00028
ENSG00000155508	PF04857.15
ENSG00000146453	PF04857.15
ENSG00000198791	PF04857.15
ENSG00000140694	PF08675
ENSG00000132773	PF04857.15
ENSG00000167670	PF15557
ENSG00000164304	PF15066.1
ENSG00000145936	PF03185.10
