gene_id	gene_symbol	pseudo_gene_status
2006	ELN	0
2009	EML1	0
2010	EMD	0
2011	MARK2	1
2012	EMP1	0
2013	EMP2	1
2014	EMP3	0
2015	ADGRE1	0
2016	EMX1	0
2017	CTTN	0
2018	EMX2	0
2019	EN1	0
2020	EN2	0
2021	ENDOG	0
2022	ENG	0
2023	ENO1	1
2026	ENO2	0
2027	ENO3	0
2028	ENPEP	1
2029	ENSA	1
2030	SLC29A1	0
2033	EP300	0
2034	EPAS1	0
2035	EPB41	0
2036	EPB41L1	0
2037	EPB41L2	0
2038	EPB42	0
2039	DMTN	0
2040	STOM	1
2041	EPHA1	0
2042	EPHA3	0
2043	EPHA4	0
2044	EPHA5	0
2045	EPHA7	0
2046	EPHA8	0
2047	EPHB1	0
2048	EPHB2	0
2049	EPHB3	0
2050	EPHB4	0
2051	EPHB6	0
2052	EPHX1	0
2053	EPHX2	0
2054	STX2	0
2055	CLN8	0
2056	EPO	0
2057	EPOR	0
2058	EPRS1	0
2059	EPS8	0
2060	EPS15	1
2063	NR2F6	0
2064	ERBB2	0
2065	ERBB3	0
2066	ERBB4	0
2067	ERCC1	0
2068	ERCC2	0
2069	EREG	0
2070	EYA4	0
2071	ERCC3	0
2072	ERCC4	0
2073	ERCC5	0
2074	ERCC6	0
2077	ERF	0
2078	ERG	0
2079	ERH	1
2081	ERN1	0
2086	ERV3-1	0
2091	FBL	1
2098	ESD	1
2099	ESR1	0
2100	ESR2	0
2101	ESRRA	1
2103	ESRRB	0
2104	ESRRG	0
2107	ETF1	1
2108	ETFA	0
2109	ETFB	0
2110	ETFDH	0
2113	ETS1	0
2114	ETS2	1
2115	ETV1	0
2116	ETV2	0
2117	ETV3	0
2118	ETV4	0
2119	ETV5	0
2120	ETV6	0
2121	EVC	0
2122	MECOM	0
2123	EVI2A	0
2124	EVI2B	0
2125	EVPL	0
2128	EVX1	0
2130	EWSR1	1
2131	EXT1	0
2132	EXT2	0
2134	EXTL1	0
2135	EXTL2	1
2137	EXTL3	0
2138	EYA1	0
2139	EYA2	0
2140	EYA3	0
2145	EZH1	0
2146	EZH2	1
2147	F2	0
2149	F2R	0
2150	F2RL1	0
2151	F2RL2	0
2152	F3	1
2153	F5	0
2155	F7	0
2157	F8	0
2158	F9	0
2159	F10	0
2160	F11	0
2161	F12	0
2162	F13A1	0
2165	F13B	0
2166	FAAH	1
2167	FABP4	0
2168	FABP1	0
2169	FABP2	0
2170	FABP3	1
2171	FABP5	1
2172	FABP6	0
2173	FABP7	1
2175	FANCA	0
2176	FANCC	0
2177	FANCD2	1
2178	FANCE	0
2180	ACSL1	0
2181	ACSL3	1
2182	ACSL4	0
2184	FAH	0
2185	PTK2B	0
2186	BPTF	1
2187	FANCB	0
2188	FANCF	0
2189	FANCG	0
2191	FAP	0
2192	FBLN1	0
2193	FARSA	0
2194	FASN	0
2195	FAT1	1
2196	FAT2	0
2197	FAU	1
2199	FBLN2	0
2200	FBN1	0
2201	FBN2	0
2202	EFEMP1	0
2203	FBP1	0
2204	FCAR	0
2205	FCER1A	0
2206	MS4A2	0
2207	FCER1G	0
2208	FCER2	0
2209	FCGR1A	1
2212	FCGR2A	0
2213	FCGR2B	0
2214	FCGR3A	0
2215	FCGR3B	0
2217	FCGRT	0
2218	FKTN	0
2219	FCN1	0
2220	FCN2	0
2222	FDFT1	0
2224	FDPS	1
2230	FDX1	1
2232	FDXR	0
2235	FECH	1
2237	FEN1	1
2239	GPC4	0
2241	FER	1
2242	FES	0
2243	FGA	0
2244	FGB	0
2245	FGD1	0
2246	FGF1	0
2247	FGF2	0
2248	FGF3	0
2249	FGF4	0
2250	FGF5	0
2251	FGF6	0
2252	FGF7	1
2253	FGF8	0
2254	FGF9	0
2255	FGF10	0
2256	FGF11	0
2257	FGF12	0
2258	FGF13	0
2259	FGF14	0
2260	FGFR1	0
2261	FGFR3	1
2262	GPC5	0
2263	FGFR2	0
2264	FGFR4	0
2266	FGG	0
2267	FGL1	0
2268	FGR	0
2271	FH	1
2272	FHIT	0
2273	FHL1	1
2274	FHL2	0
2275	FHL3	0
2277	VEGFD	0
2280	FKBP1A	1
2281	FKBP1B	1
2286	FKBP2	0
2287	FKBP3	1
2288	FKBP4	1
2289	FKBP5	0
2290	FOXG1	0
2294	FOXF1	0
2295	FOXF2	0
2296	FOXC1	0
2297	FOXD1	0
2298	FOXD4	0
2299	FOXI1	0
2300	FOXL1	0
2301	FOXE3	0
2302	FOXJ1	0
2303	FOXC2	0
2304	FOXE1	0
2305	FOXM1	0
2306	FOXD2	0
2307	FOXS1	0
2308	FOXO1	1
2309	FOXO3	0
2310	FOXO3B	0
2312	FLG	0
2313	FLI1	0
2314	FLII	0
2315	MLANA	0
2316	FLNA	0
2317	FLNB	0
2318	FLNC	1
2319	FLOT2	0
2321	FLT1	1
2322	FLT3	0
2323	FLT3LG	0
2324	FLT4	0
2326	FMO1	1
2327	FMO2	0
2328	FMO3	1
2329	FMO4	0
2330	FMO5	1
2331	FMOD	0
2332	FMR1	0
2334	AFF2	0
2335	FN1	0
2339	FNTA	1
2342	FNTB	0
2346	FOLH1	0
2348	FOLR1	1
2350	FOLR2	0
2352	FOLR3	1
2353	FOS	0
2354	FOSB	0
2355	FOSL2	0
2356	FPGS	0
2357	FPR1	1
2358	FPR2	0
2359	FPR3	0
2395	FXN	1
2444	FRK	0
2475	MTOR	0
2483	FRG1	1
2487	FRZB	0
2488	FSHB	0
2491	CENPI	1
2492	FSHR	0
2494	NR5A2	0
2495	FTH1	1
2512	FTL	1
2515	ADAM2	0
2516	NR5A1	0
2517	FUCA1	1
2519	FUCA2	0
2520	GAST	0
2521	FUS	0
2523	FUT1	0
2524	FUT2	0
2525	FUT3	0
2526	FUT4	0
2527	FUT5	0
2528	FUT6	0
2529	FUT7	0
2530	FUT8	0
2531	KDSR	0
2532	ACKR1	0
2533	FYB1	0
2534	FYN	0
2535	FZD2	0
2537	IFI6	0
2538	G6PC1	0
2539	G6PD	0
2542	SLC37A4	0
2543	GAGE1	0
2547	XRCC6	1
2548	GAA	0
2549	GAB1	0
2550	GABBR1	0
2551	GABPA	1
2553	GABPB1	0
2554	GABRA1	0
2555	GABRA2	0
2556	GABRA3	0
2557	GABRA4	0
2558	GABRA5	0
2559	GABRA6	0
2560	GABRB1	0
2561	GABRB2	0
2562	GABRB3	0
2563	GABRD	0
2564	GABRE	0
2565	GABRG1	0
2566	GABRG2	0
2567	GABRG3	0
2568	GABRP	0
2569	GABRR1	0
2570	GABRR2	0
2571	GAD1	0
2572	GAD2	0
2580	GAK	0
2581	GALC	0
2582	GALE	0
2583	B4GALNT1	0
2584	GALK1	0
2585	GALK2	0
2587	GALR1	0
2588	GALNS	0
2589	GALNT1	1
2590	GALNT2	0
2591	GALNT3	0
2592	GALT	0
2593	GAMT	1
2595	GANC	0
2596	GAP43	0
2597	GAPDH	1
2615	LRRC32	0
2617	GARS1	1
2618	GART	0
2619	GAS1	0
2620	GAS2	0
2621	GAS6	0
2622	GAS8	0
2623	GATA1	0
2624	GATA2	0
2625	GATA3	0
2626	GATA4	0
2627	GATA6	0
2628	GATM	0
2629	GBA1	1
2631	NIPSNAP2	1
2632	GBE1	0
2633	GBP1	1
2634	GBP2	0
2635	GBP3	0
2636	GBX1	0
2637	GBX2	0
2638	GC	0
2639	GCDH	1
2641	GCG	0
2642	GCGR	0
2643	GCH1	0
2644	GCHFR	0
2645	GCK	0
2646	GCKR	0
2647	BLOC1S1	0
2648	KAT2A	0
2649	NR6A1	0
2650	GCNT1	1
2651	GCNT2	1
2652	OPN1MW	0
2653	GCSH	1
2657	GDF1	0
2658	GDF2	0
2660	MSTN	0
2661	GDF9	0
2662	GDF10	0
2664	GDI1	0
2665	GDI2	1
2668	GDNF	0
2669	GEM	0
2670	GFAP	0
2671	GFER	0
2672	GFI1	0
2673	GFPT1	0
2674	GFRA1	0
2675	GFRA2	0
2676	GFRA3	0
2677	GGCX	0
2678	GGT1	1
2681	GGTA1	0
2683	B4GALT1	0
2686	GGT7	0
2687	GGT5	0
2688	GH1	0
2689	GH2	0
2690	GHR	0
2691	GHRH	0
2692	GHRHR	0
2693	GHSR	1
2694	CBLIF	0
2695	GIP	0
2696	GIPR	0
2697	GJA1	1
2700	GJA3	0
2701	GJA4	1
2702	GJA5	0
2703	GJA8	0
2705	GJB1	0
2706	GJB2	0
2707	GJB3	0
2709	GJB5	0
2710	GK	0
2712	GK2	0
2713	GK3	0
2717	GLA	0
2719	GPC3	0
2720	GLB1	0
2729	GCLC	0
2730	GCLM	0
2731	GLDC	1
2733	GLE1	0
2734	GLG1	0
2735	GLI1	0
2736	GLI2	0
2737	GLI3	0
2738	GLI4	0
2739	GLO1	0
2740	GLP1R	0
2741	GLRA1	0
2742	GLRA2	0
2743	GLRB	0
2744	GLS	0
2745	GLRX	1
2746	GLUD1	1
2747	GLUD2	0
2752	GLUL	1
2760	GM2A	1
2762	GMDS	0
2764	GMFB	1
2765	GML	0
2766	GMPR	1
2767	GNA11	1
2768	GNA12	0
2769	GNA15	0
2770	GNAI1	0
2771	GNAI2	1
2773	GNAI3	0
2774	GNAL	0
2775	GNAO1	0
2776	GNAQ	1
2778	GNAS	0
2779	GNAT1	0
2780	GNAT2	0
2781	GNAZ	0
2782	GNB1	0
2783	GNB2	0
2784	GNB3	0
2785	GNG3	0
2786	GNG4	0
2787	GNG5	0
2788	GNG7	0
2790	GNG10	1
2791	GNG11	0
2792	GNGT1	0
2793	GNGT2	0
2794	GNL1	0
2796	GNRH1	0
2797	GNRH2	0
2798	GNRHR	0
2799	GNS	0
2800	GOLGA1	0
2801	GOLGA2	1
2802	GOLGA3	0
2803	GOLGA4	1
2804	GOLGB1	0
2805	GOT1	0
2806	GOT2	1
2810	SFN	0
2811	GP1BA	0
2812	GP1BB	0
2813	GP2	0
2814	GP5	0
2815	GP9	0
2817	GPC1	0
2819	GPD1	0
2820	GPD2	1
2821	GPI	0
2822	GPLD1	0
2823	GPM6A	0
2824	GPM6B	1
2825	CMKLR2	0
2826	CCR10	0
2827	GPR3	0
2828	GPR4	0
2829	XCR1	0
2830	GPR6	0
2831	NPBWR1	0
2832	NPBWR2	0
2833	CXCR3	0
2834	PRLHR	0
2835	GPR12	0
2837	UTS2R	0
2838	GPR15	0
2840	GPR17	0
2841	GPR18	0
2842	GPR19	0
2843	GPR20	0
2844	GPR21	0
2845	GPR22	0
2846	LPAR4	0
2847	MCHR1	0
2848	GPR25	0
2849	GPR26	0
2850	GPR27	0
2852	GPER1	0
2853	GPR31	0
2854	GPR32	1
2856	GPR33	0
2857	GPR34	0
2859	GPR35	0
2861	GPR37	0
2862	MLNR	0
2863	GPR39	0
2864	FFAR1	0
2865	FFAR3	0
2866	GPR42	0
2867	FFAR2	0
2868	GRK4	0
2869	GRK5	0
2870	GRK6	1
2872	MKNK2	1
2873	GPS1	1
2874	GPS2	1
2875	GPT	0
2876	GPX1	1
2877	GPX2	0
2878	GPX3	0
2879	GPX4	0
2880	GPX5	0
2882	GPX7	0
2885	GRB2	0
2886	GRB7	0
2887	GRB10	0
2888	GRB14	0
2889	RAPGEF1	0
2890	GRIA1	0
2891	GRIA2	0
2892	GRIA3	0
2893	GRIA4	0
2894	GRID1	0
2895	GRID2	0
2896	GRN	0
2897	GRIK1	0
2898	GRIK2	0
2899	GRIK3	0
2900	GRIK4	0
2901	GRIK5	0
2902	GRIN1	0
2903	GRIN2A	0
2904	GRIN2B	0
2905	GRIN2C	0
2906	GRIN2D	0
2907	GRINA	0
2908	NR3C1	1
2909	ARHGAP35	0
2911	GRM1	0
2912	GRM2	0
2913	GRM3	0
2914	GRM4	0
2915	GRM5	1
2916	GRM6	0
2917	GRM7	0
2918	GRM8	1
2919	CXCL1	1
2920	CXCL2	0
2921	CXCL3	0
2922	GRP	0
2923	PDIA3	1
2925	GRPR	0
2926	GRSF1	0
2928	GSC2	0
2931	GSK3A	0
2932	GSK3B	0
2934	GSN	0
2935	GSPT1	1
2936	GSR	0
2937	GSS	0
2938	GSTA1	0
2939	GSTA2	0
2940	GSTA3	1
2941	GSTA4	1
2944	GSTM1	0
2946	GSTM2	1
2947	GSTM3	1
2948	GSTM4	0
2949	GSTM5	1
2950	GSTP1	1
2952	GSTT1	1
2953	GSTT2	0
2954	GSTZ1	0
2956	MSH6	0
2957	GTF2A1	0
2958	GTF2A2	1
2959	GTF2B	0
2960	GTF2E1	0
2961	GTF2E2	1
2962	GTF2F1	0
2963	GTF2F2	1
2965	GTF2H1	1
2966	GTF2H2	1
2967	GTF2H3	1
2968	GTF2H4	0
2969	GTF2I	1
2971	GTF3A	1
2972	BRF1	0
2975	GTF3C1	0
2976	GTF3C2	0
2977	GUCY1A2	0
2978	GUCA1A	0
2979	GUCA1B	0
2980	GUCA2A	0
2981	GUCA2B	0
2982	GUCY1A1	0
2983	GUCY1B1	0
2984	GUCY2C	0
2986	GUCY2F	0
2987	GUK1	0
2990	GUSB	1
2992	GYG1	1
2993	GYPA	0
2994	GYPB	0
2995	GYPC	0
2996	GYPE	0
2997	GYS1	0
2998	GYS2	0
2999	GZMH	0
3000	GUCY2D	0
3001	GZMA	1
3002	GZMB	0
3003	GZMK	0
3004	GZMM	0
3005	H1-0	0
3006	H1-2	0
3007	H1-3	0
3008	H1-4	0
3009	H1-5	0
3010	H1-6	0
3012	H2AC8	0
3013	H2AC7	0
3014	H2AX	0
3015	H2AZ1	1
3017	H2BC5	0
3018	H2BC3	0
3020	H3-3A	1
3021	H3-3B	1
3024	H1-1	0
3026	HABP2	0
3028	HSD17B10	0
3029	HAGH	0
3030	HADHA	1
3032	HADHB	1
3033	HADH	1
3034	HAL	0
3035	HARS1	0
3036	HAS1	0
3037	HAS2	0
3038	HAS3	0
3039	HBA1	1
3040	HBA2	0
3042	HBM	0
3043	HBB	1
3045	HBD	0
3046	HBE1	0
3047	HBG1	0
3048	HBG2	0
3049	HBQ1	0
3050	HBZ	1
3052	HCCS	0
3053	SERPIND1	0
3054	HCFC1	0
3055	HCK	0
3059	HCLS1	0
3060	HCRT	0
3061	HCRTR1	0
3062	HCRTR2	0
3064	HTT	0
3065	HDAC1	1
3066	HDAC2	1
3067	HDC	0
3068	HDGF	1
3069	HDLBP	1
3070	HELLS	0
3071	NCKAP1L	0
3073	HEXA	0
3074	HEXB	0
3075	CFH	0
3077	HFE	0
3078	CFHR1	0
3080	CFHR2	0
3081	HGD	0
3082	HGF	0
3083	HGFAC	0
3084	NRG1	0
3087	HHEX	0
3090	HIC1	0
3091	HIF1A	1
3092	HIP1	0
3093	UBE2K	0
3094	HINT1	1
3096	HIVEP1	0
3097	HIVEP2	0
3098	HK1	0
3099	HK2	1
3101	HK3	0
3104	ZBTB48	0
3105	HLA-A	1
3106	HLA-B	1
3107	HLA-C	0
3108	HLA-DMA	0
3109	HLA-DMB	0
3110	MNX1	0
3111	HLA-DOA	0
3112	HLA-DOB	0
3113	HLA-DPA1	0
3115	HLA-DPB1	1
3117	HLA-DQA1	0
3118	HLA-DQA2	0
3119	HLA-DQB1	0
3120	HLA-DQB2	0
3122	HLA-DRA	0
3123	HLA-DRB1	0
3125	HLA-DRB3	0
3126	HLA-DRB4	1
3127	HLA-DRB5	0
3131	HLF	1
3133	HLA-E	0
3134	HLA-F	0
3135	HLA-G	0
3140	MR1	1
3141	HLCS	0
3142	HLX	0
3145	HMBS	0
3146	HMGB1	1
3148	HMGB2	1
3149	HMGB3	1
3150	HMGN1	1
3151	HMGN2	1
3155	HMGCL	0
3156	HMGCR	0
3157	HMGCS1	1
3158	HMGCS2	0
3159	HMGA1	1
3161	HMMR	0
3162	HMOX1	0
3163	HMOX2	0
3164	NR4A1	0
3166	HMX1	0
3167	HMX2	0
3169	FOXA1	0
3170	FOXA2	0
3171	FOXA3	0
3172	HNF4A	0
3174	HNF4G	1
3175	ONECUT1	0
3176	HNMT	0
3177	SLC29A2	0
3178	HNRNPA1	1
3181	HNRNPA2B1	0
3182	HNRNPAB	1
3183	HNRNPC	1
3184	HNRNPD	1
3185	HNRNPF	0
3187	HNRNPH1	1
3188	HNRNPH2	0
3189	HNRNPH3	1
3190	HNRNPK	1
3191	HNRNPL	1
3192	HNRNPU	1
3195	TLX1	0
3196	TLX2	0
3198	HOXA1	0
3199	HOXA2	0
3200	HOXA3	0
3201	HOXA4	0
3202	HOXA5	0
3203	HOXA6	0
3204	HOXA7	0
3205	HOXA9	0
3206	HOXA10	0
3207	HOXA11	0
3208	HPCA	0
3209	HOXA13	0
3211	HOXB1	0
3212	HOXB2	0
3213	HOXB3	0
3214	HOXB4	0
3215	HOXB5	0
3216	HOXB6	0
3217	HOXB7	0
3218	HOXB8	0
3219	HOXB9	0
3221	HOXC4	0
3222	HOXC5	0
3223	HOXC6	0
3224	HOXC8	0
3225	HOXC9	0
3226	HOXC10	0
3227	HOXC11	0
3228	HOXC12	0
3229	HOXC13	0
3231	HOXD1	0
3232	HOXD3	0
3233	HOXD4	0
3234	HOXD8	0
3235	HOXD9	0
3236	HOXD10	0
3237	HOXD11	0
3238	HOXD12	0
3239	HOXD13	0
3240	HP	0
3241	HPCAL1	0
3242	HPD	0
3248	HPGD	0
3249	HPN	0
3250	HPR	0
3251	HPRT1	1
3257	HPS1	1
3263	HPX	0
3265	HRAS	0
3266	ERAS	0
3267	AGFG1	0
3268	AGFG2	0
3269	HRH1	0
3270	HRC	0
3273	HRG	1
3274	HRH2	0
3275	PRMT2	0
3276	PRMT1	1
3280	HES1	0
3281	HSBP1	1
3283	HSD3B1	1
3284	HSD3B2	1
3290	HSD11B1	0
3291	HSD11B2	0
3292	HSD17B1	1
3293	HSD17B3	0
3294	HSD17B2	0
3295	HSD17B4	1
3297	HSF1	0
3298	HSF2	1
3299	HSF4	0
3300	DNAJB2	0
3301	DNAJA1	1
3303	HSPA1A	0
3304	HSPA1B	0
3305	HSPA1L	0
3306	HSPA2	0
3308	HSPA4	0
3309	HSPA5	1
3310	HSPA6	0
3312	HSPA8	1
3313	HSPA9	1
3315	HSPB1	1
3316	HSPB2	0
3320	HSP90AA1	1
3321	IGSF3	1
3326	HSP90AB1	1
3329	HSPD1	1
3336	HSPE1	1
3337	DNAJB1	1
3338	DNAJC4	0
3339	HSPG2	0
3340	NDST1	0
3344	FOXN2	0
3346	HTN1	0
3347	HTN3	0
3350	HTR1A	0
3351	HTR1B	0
3352	HTR1D	1
3354	HTR1E	0
3355	HTR1F	0
3356	HTR2A	0
3357	HTR2B	0
3358	HTR2C	0
3359	HTR3A	0
3360	HTR4	0
3361	HTR5A	1
3362	HTR6	0
3363	HTR7	1
3364	HUS1	0
3371	TNC	0
3373	HYAL1	0
3375	IAPP	0
3376	IARS1	0
3381	IBSP	0
3382	ICA1	1
3383	ICAM1	0
3384	ICAM2	0
3385	ICAM3	0
3386	ICAM4	0
3394	IRF8	0
3396	MRPL58	0
3397	ID1	0
3398	ID2	1
3399	ID3	0
3400	ID4	0
3416	IDE	0
3417	IDH1	1
3418	IDH2	0
3419	IDH3A	0
3420	IDH3B	0
3421	IDH3G	1
3422	IDI1	1
3423	IDS	1
3425	IDUA	0
3426	CFI	0
3428	IFI16	0
3429	IFI27	0
3430	IFI35	0
3431	SP110	0
3433	IFIT2	0
3434	IFIT1	1
3437	IFIT3	0
3439	IFNA1	0
3440	IFNA2	0
3441	IFNA4	0
3442	IFNA5	0
3443	IFNA6	0
3444	IFNA7	1
3445	IFNA8	0
3446	IFNA10	0
3447	IFNA13	0
3448	IFNA14	0
3449	IFNA16	0
3451	IFNA17	0
3452	IFNA21	1
3454	IFNAR1	0
3455	IFNAR2	0
3456	IFNB1	0
3458	IFNG	0
3459	IFNGR1	0
3460	IFNGR2	0
3467	IFNW1	1
3475	IFRD1	0
3476	IGBP1	0
3479	IGF1	0
3480	IGF1R	0
3481	IGF2	0
3482	IGF2R	0
3483	IGFALS	0
3484	IGFBP1	0
3485	IGFBP2	0
3486	IGFBP3	0
3487	IGFBP4	0
3488	IGFBP5	0
3489	IGFBP6	0
3490	IGFBP7	0
3491	CCN1	0
3508	IGHMBP2	0
3512	JCHAIN	1
3516	RBPJ	1
3543	IGLL1	1
3547	IGSF1	0
3549	IHH	0
3550	IK	1
3551	IKBKB	0
3552	IL1A	0
3553	IL1B	0
3554	IL1R1	0
3556	IL1RAP	0
3557	IL1RN	0
3558	IL2	0
3559	IL2RA	0
3560	IL2RB	0
3561	IL2RG	0
3562	IL3	0
3563	IL3RA	0
3565	IL4	0
3566	IL4R	0
3567	IL5	0
3568	IL5RA	0
3569	IL6	0
3570	IL6R	1
3572	IL6ST	1
3574	IL7	0
3575	IL7R	0
3576	CXCL8	0
3577	CXCR1	0
3578	IL9	0
3579	CXCR2	1
3581	IL9R	1
3586	IL10	0
3587	IL10RA	0
3588	IL10RB	0
3589	IL11	0
3590	IL11RA	0
3592	IL12A	0
3593	IL12B	0
3594	IL12RB1	0
3595	IL12RB2	0
3596	IL13	0
3597	IL13RA1	0
3598	IL13RA2	0
3600	IL15	0
3601	IL15RA	0
3603	IL16	0
3604	TNFRSF9	0
3605	IL17A	0
3606	IL18	0
3607	FOXK2	0
3608	ILF2	1
3609	ILF3	0
3611	ILK	0
3612	IMPA1	1
3613	IMPA2	0
3614	IMPDH1	1
3615	IMPDH2	0
3617	IMPG1	0
3619	INCENP	0
3620	IDO1	0
3621	ING1	1
3622	ING2	0
3623	INHA	0
3624	INHBA	0
3625	INHBB	0
3626	INHBC	0
3627	CXCL10	0
3628	INPP1	0
3630	INS	0
3631	INPP4A	0
3632	INPP5A	0
3633	INPP5B	0
3635	INPP5D	0
3636	INPPL1	0
3638	INSIG1	0
3640	INSL3	0
3641	INSL4	0
3642	INSM1	0
3643	INSR	0
3645	INSRR	0
3646	EIF3E	1
3651	PDX1	0
3652	IPP	0
3654	IRAK1	0
3655	ITGA6	0
3656	IRAK2	0
3658	IREB2	0
3659	IRF1	0
3660	IRF2	0
3661	IRF3	0
3662	IRF4	0
3663	IRF5	1
3664	IRF6	0
3665	IRF7	0
3667	IRS1	0
3669	ISG20	0
3670	ISL1	0
3671	ISLR	0
3672	ITGA1	0
3673	ITGA2	0
3674	ITGA2B	0
3675	ITGA3	0
3676	ITGA4	0
3678	ITGA5	0
3679	ITGA7	0
3680	ITGA9	0
3681	ITGAD	0
3682	ITGAE	1
3683	ITGAL	0
3684	ITGAM	0
3685	ITGAV	0
3687	ITGAX	1
3688	ITGB1	1
3689	ITGB2	0
3690	ITGB3	0
3691	ITGB4	0
3692	EIF6	0
3693	ITGB5	0
3694	ITGB6	0
3695	ITGB7	0
3696	ITGB8	0
3697	ITIH1	0
3698	ITIH2	0
3699	ITIH3	0
3700	ITIH4	0
3702	ITK	0
3703	STT3A	1
3704	ITPA	0
3705	ITPK1	1
3706	ITPKA	0
3707	ITPKB	0
3708	ITPR1	0
3709	ITPR2	0
3710	ITPR3	0
3712	IVD	0
3713	IVL	0
3714	JAG2	0
3716	JAK1	0
3717	JAK2	0
3718	JAK3	0
3720	JARID2	0
3725	JUN	0
3726	JUNB	0
3727	JUND	0
3728	JUP	0
3730	ANOS1	1
3732	CD82	0
3735	KARS1	1
3736	KCNA1	0
3737	KCNA2	0
3738	KCNA3	0
3739	KCNA4	0
3741	KCNA5	0
3742	KCNA6	0
3743	KCNA7	0
3744	KCNA10	0
3745	KCNB1	0
3746	KCNC1	0
3747	KCNC2	0
3748	KCNC3	0
3749	KCNC4	0
3750	KCND1	0
3751	KCND2	0
3752	KCND3	0
3753	KCNE1	0
3754	KCNF1	0
3755	KCNG1	0
3756	KCNH1	0
3757	KCNH2	0
3758	KCNJ1	0
3759	KCNJ2	0
3760	KCNJ3	0
3761	KCNJ4	0
3762	KCNJ5	0
3763	KCNJ6	0
3764	KCNJ8	0
3765	KCNJ9	0
3766	KCNJ10	0
3767	KCNJ11	0
3768	KCNJ12	1
3769	KCNJ13	0
3770	KCNJ14	0
3772	KCNJ15	0
3773	KCNJ16	0
3775	KCNK1	0
3776	KCNK2	0
3777	KCNK3	0
3778	KCNMA1	0
3779	KCNMB1	0
3780	KCNN1	0
3781	KCNN2	0
3782	KCNN3	0
3783	KCNN4	0
3784	KCNQ1	0
3785	KCNQ2	0
3786	KCNQ3	0
3787	KCNS1	0
3788	KCNS2	0
3790	KCNS3	0
3791	KDR	0
3792	KEL	0
3795	KHK	0
3796	KIF2A	1
3797	KIF3C	0
3798	KIF5A	0
3799	KIF5B	0
3800	KIF5C	0
3801	KIFC3	0
3802	KIR2DL1	0
3803	KIR2DL2	0
3804	KIR2DL3	0
3805	KIR2DL4	0
3806	KIR2DS1	0
3808	KIR2DS3	0
3809	KIR2DS4	0
3810	KIR2DS5	0
3811	KIR3DL1	1
3812	KIR3DL2	0
3814	KISS1	0
3815	KIT	0
3816	KLK1	1
3817	KLK2	0
3818	KLKB1	0
3820	KLRB1	0
3821	KLRC1	0
3822	KLRC2	0
3823	KLRC3	0
3824	KLRD1	0
3827	KNG1	0
3831	KLC1	0
3832	KIF11	0
3833	KIFC1	0
3834	KIF25	0
3835	KIF22	0
3836	KPNA1	0
3837	KPNB1	1
3838	KPNA2	1
3839	KPNA3	1
3840	KPNA4	1
3841	KPNA5	0
3842	TNPO1	1
3843	IPO5	1
3845	KRAS	1
3846	KRTAP5-9	0
3848	KRT1	0
3849	KRT2	0
3850	KRT3	1
3851	KRT4	0
3852	KRT5	0
3853	KRT6A	0
3854	KRT6B	0
3855	KRT7	0
3856	KRT8	1
3857	KRT9	0
3858	KRT10	0
3859	KRT12	0
3860	KRT13	0
3861	KRT14	1
3866	KRT15	0
3868	KRT16	1
3872	KRT17	1
3875	KRT18	1
3880	KRT19	1
3881	KRT31	0
3882	KRT32	0
3883	KRT33A	0
3884	KRT33B	0
3885	KRT34	0
3886	KRT35	0
3887	KRT81	0
3888	KRT82	0
3889	KRT83	0
3890	KRT84	0
3891	KRT85	1
3892	KRT86	1
3895	KTN1	0
3897	L1CAM	0
3898	LAD1	0
3899	AFF3	0
3902	LAG3	0
3903	LAIR1	0
3904	LAIR2	0
3906	LALBA	0
3908	LAMA2	0
3909	LAMA3	0
3910	LAMA4	0
3911	LAMA5	0
3912	LAMB1	0
3913	LAMB2	1
3914	LAMB3	0
3915	LAMC1	0
3916	LAMP1	1
3918	LAMC2	0
3920	LAMP2	0
3921	RPSA	1
3925	STMN1	1
3927	LASP1	0
3929	LBP	0
3930	LBR	0
3931	LCAT	0
3932	LCK	0
3933	LCN1	1
3934	LCN2	0
3936	LCP1	0
3937	LCP2	0
3938	LCT	0
3939	LDHA	1
3945	LDHB	1
3948	LDHC	0
3949	LDLR	0
3950	LECT2	0
3952	LEP	0
3953	LEPR	0
3954	LETM1	1
3955	LFNG	0
3956	LGALS1	0
3957	LGALS2	0
3958	LGALS3	0
3959	LGALS3BP	0
3960	LGALS4	0
3963	LGALS7	0
3964	LGALS8	0
3965	LGALS9	1
3972	LHB	0
3973	LHCGR	0
3975	LHX1	0
3976	LIF	0
3977	LIFR	0
3978	LIG1	0
3980	LIG3	0
3981	LIG4	0
3982	LIM2	0
3983	ABLIM1	0
3984	LIMK1	0
3985	LIMK2	1
3987	LIMS1	0
3988	LIPA	0
3990	LIPC	0
3991	LIPE	0
3992	FADS1	0
3993	LLGL2	0
3995	FADS3	0
3996	LLGL1	0
3998	LMAN1	0
4000	LMNA	0
4001	LMNB1	0
4004	LMO1	0
4005	LMO2	0
4007	PRICKLE3	0
4008	LMO7	0
4009	LMX1A	0
4010	LMX1B	0
4012	LNPEP	0
4013	VWA5A	0
4014	LORICRIN	0
4015	LOX	0
4016	LOXL1	0
4017	LOXL2	0
4018	LPA	1
4023	LPL	0
4025	LPO	0
4026	LPP	0
4033	IRAG2	0
4034	LRCH4	0
4035	LRP1	0
